Ratio,GaussianRatioBeta,AR1RatioBeta,GaussianRatioTrace,AR1RatioTrace,Gaussian_P05,Gaussian_P20,Gaussian_P35,Gaussian_P50,Gaussian_P65,Gaussian_P80,Gaussian_P95,Gaussian_Prob_Lt_1.00,Gaussian_Prob_Lt_3.16,Gaussian_Prob_Lt_10.00,Gaussian_Prob_Lt_31.62,Gaussian_Prob_Lt_100.00,AR1_P05,AR1_P20,AR1_P35,AR1_P50,AR1_P65,AR1_P80,AR1_P95,AR1_Prob_Lt_1.00,AR1_Prob_Lt_3.16,AR1_Prob_Lt_10.00,AR1_Prob_Lt_31.62,AR1_Prob_Lt_100.00
0.741601,0.244281,0.002032,0.005453,0.000285,4.194649,5.585816,6.780576,8.004655,9.518151,11.697532,16.823130,0.000000,0.006000,0.692000,0.995000,1.000000,12.240326,17.485502,21.147387,25.346709,31.085668,39.003716,65.829774,0.000000,0.000000,0.012000,0.664000,0.991000
0.745027,0.245410,0.002041,0.005478,0.000286,4.257303,5.692947,6.976092,8.184075,9.694964,12.016362,17.318599,0.000000,0.003000,0.670000,0.995000,1.000000,12.849242,17.890922,22.017073,26.729236,32.193636,40.582748,67.119652,0.000000,0.000000,0.010000,0.633000,0.989000
0.748470,0.246543,0.002051,0.005503,0.000288,4.257303,5.692947,6.976092,8.184075,9.694964,12.016362,17.318599,0.000000,0.003000,0.670000,0.995000,1.000000,12.849242,17.890922,22.017073,26.729236,32.193636,40.582748,67.119652,0.000000,0.000000,0.010000,0.633000,0.989000
0.751928,0.247683,0.002060,0.005529,0.000289,4.257303,5.692947,6.976092,8.184075,9.694964,12.016362,17.318599,0.000000,0.003000,0.670000,0.995000,1.000000,12.849242,17.890922,22.017073,26.729236,32.193636,40.582748,67.119652,0.000000,0.000000,0.010000,0.633000,0.989000
0.755402,0.248827,0.002070,0.005554,0.000290,4.349611,5.824263,7.063004,8.388012,9.941297,12.331002,17.892071,0.000000,0.003000,0.655000,0.995000,1.000000,13.263720,18.381540,22.824156,27.839216,33.880868,42.543004,68.783177,0.000000,0.000000,0.006000,0.598000,0.985000
0.758892,0.249977,0.002079,0.005580,0.000292,4.349611,5.824263,7.063004,8.388012,9.941297,12.331002,17.892071,0.000000,0.003000,0.655000,0.995000,1.000000,13.263720,18.381540,22.824156,27.839216,33.880868,42.543004,68.783177,0.000000,0.000000,0.006000,0.598000,0.985000
0.762399,0.251132,0.002089,0.005606,0.000293,4.481088,5.986229,7.266264,8.635064,10.273784,12.712437,18.601256,0.000000,0.002000,0.634000,0.995000,1.000000,13.893398,19.250636,23.614110,29.082314,35.266221,45.056945,72.377986,0.000000,0.000000,0.004000,0.573000,0.981000
0.765921,0.252292,0.002099,0.005631,0.000294,4.481088,5.986229,7.266264,8.635064,10.273784,12.712437,18.601256,0.000000,0.002000,0.634000,0.995000,1.000000,13.893398,19.250636,23.614110,29.082314,35.266221,45.056945,72.377986,0.000000,0.000000,0.004000,0.573000,0.981000
0.769460,0.253458,0.002108,0.005657,0.000296,4.588583,6.210719,7.426801,8.859151,10.475771,13.057857,18.884101,0.000000,0.002000,0.610000,0.995000,1.000000,14.528840,19.889136,25.039242,30.530877,36.601171,47.656849,75.682971,0.000000,0.000000,0.004000,0.535000,0.979000
0.773015,0.254629,0.002118,0.005684,0.000297,4.588583,6.210719,7.426801,8.859151,10.475771,13.057857,18.884101,0.000000,0.002000,0.610000,0.995000,1.000000,14.528840,19.889136,25.039242,30.530877,36.601171,47.656849,75.682971,0.000000,0.000000,0.004000,0.535000,0.979000
0.776587,0.255805,0.002128,0.005710,0.000299,4.811410,6.333339,7.622192,9.095025,10.761813,13.415989,19.446507,0.000000,0.002000,0.594000,0.994000,1.000000,14.948735,20.858800,26.019179,31.835908,38.471295,49.756217,79.057453,0.000000,0.000000,0.003000,0.497000,0.977000
0.780175,0.256987,0.002138,0.005736,0.000300,4.811410,6.333339,7.622192,9.095025,10.761813,13.415989,19.446507,0.000000,0.002000,0.594000,0.994000,1.000000,14.948735,20.858800,26.019179,31.835908,38.471295,49.756217,79.057453,0.000000,0.000000,0.003000,0.497000,0.977000
0.783780,0.258175,0.002148,0.005763,0.000301,4.811410,6.333339,7.622192,9.095025,10.761813,13.415989,19.446507,0.000000,0.002000,0.594000,0.994000,1.000000,14.948735,20.858800,26.019179,31.835908,38.471295,49.756217,79.057453,0.000000,0.000000,0.003000,0.497000,0.977000
0.787401,0.259367,0.002157,0.005789,0.000303,4.956611,6.523801,7.854335,9.304787,11.051137,13.809681,20.198606,0.000000,0.001000,0.563000,0.992000,1.000000,15.676727,21.698116,26.958382,33.077914,39.826622,51.396449,83.252114,0.000000,0.000000,0.003000,0.456000,0.974000
0.791040,0.260566,0.002167,0.005816,0.000304,4.956611,6.523801,7.854335,9.304787,11.051137,13.809681,20.198606,0.000000,0.001000,0.563000,0.992000,1.000000,15.676727,21.698116,26.958382,33.077914,39.826622,51.396449,83.252114,0.000000,0.000000,0.003000,0.456000,0.974000
0.794694,0.261770,0.002177,0.005843,0.000306,5.051907,6.772822,8.135850,9.612880,11.500745,14.137338,20.884522,0.000000,0.001000,0.539000,0.992000,1.000000,16.390174,22.515734,28.447294,34.784618,41.302143,53.100796,88.520886,0.000000,0.000000,0.002000,0.418000,0.966000
0.798366,0.262979,0.002188,0.005870,0.000307,5.051907,6.772822,8.135850,9.612880,11.500745,14.137338,20.884522,0.000000,0.001000,0.539000,0.992000,1.000000,16.390174,22.515734,28.447294,34.784618,41.302143,53.100796,88.520886,0.000000,0.000000,0.002000,0.418000,0.966000
0.802055,0.264194,0.002198,0.005897,0.000308,5.122027,6.822456,8.463139,9.986631,11.923432,14.546823,21.594715,0.000000,0.001000,0.502000,0.991000,1.000000,16.900772,23.573840,30.212120,36.213237,43.574998,55.674844,91.399544,0.000000,0.000000,0.002000,0.387000,0.960000
0.805761,0.265415,0.002208,0.005924,0.000310,5.122027,6.822456,8.463139,9.986631,11.923432,14.546823,21.594715,0.000000,0.001000,0.502000,0.991000,1.000000,16.900772,23.573840,30.212120,36.213237,43.574998,55.674844,91.399544,0.000000,0.000000,0.002000,0.387000,0.960000
0.809484,0.266641,0.002218,0.005952,0.000311,5.299487,7.061257,8.737441,10.293901,12.270846,14.974394,22.292008,0.000000,0.001000,0.473000,0.988000,1.000000,17.604589,24.792146,31.503305,37.433150,44.754023,57.599984,94.274384,0.000000,0.000000,0.002000,0.352000,0.955000
0.813224,0.267873,0.002228,0.005979,0.000313,5.299487,7.061257,8.737441,10.293901,12.270846,14.974394,22.292008,0.000000,0.001000,0.473000,0.988000,1.000000,17.604589,24.792146,31.503305,37.433150,44.754023,57.599984,94.274384,0.000000,0.000000,0.002000,0.352000,0.955000
0.816981,0.269111,0.002239,0.006007,0.000314,5.384631,7.331884,8.932265,10.599002,12.737503,15.610838,22.686728,0.000000,0.001000,0.451000,0.987000,1.000000,18.229801,26.001504,32.669491,39.185108,46.816434,61.812212,98.841752,0.000000,0.000000,0.001000,0.321000,0.952000
0.820756,0.270354,0.002249,0.006035,0.000316,5.384631,7.331884,8.932265,10.599002,12.737503,15.610838,22.686728,0.000000,0.001000,0.451000,0.987000,1.000000,18.229801,26.001504,32.669491,39.185108,46.816434,61.812212,98.841752,0.000000,0.000000,0.001000,0.321000,0.952000
0.824549,0.271604,0.002259,0.006063,0.000317,5.589961,7.620746,9.178755,10.979004,13.078078,16.190259,23.065216,0.000000,0.001000,0.419000,0.984000,1.000000,18.931080,27.336885,33.763952,41.194754,49.626242,65.598837,103.781792,0.000000,0.000000,0.001000,0.296000,0.940000
0.828358,0.272858,0.002270,0.006091,0.000318,5.589961,7.620746,9.178755,10.979004,13.078078,16.190259,23.065216,0.000000,0.001000,0.419000,0.984000,1.000000,18.931080,27.336885,33.763952,41.194754,49.626242,65.598837,103.781792,0.000000,0.000000,0.001000,0.296000,0.940000
0.832186,0.274119,0.002280,0.006119,0.000320,5.703660,7.901069,9.587737,11.435052,13.620209,16.487607,24.485429,0.000000,0.001000,0.389000,0.982000,1.000000,19.701022,29.174469,35.522235,43.404405,52.329687,68.317021,109.494763,0.000000,0.000000,0.000000,0.265000,0.930000
0.836031,0.275386,0.002291,0.006147,0.000321,5.703660,7.901069,9.587737,11.435052,13.620209,16.487607,24.485429,0.000000,0.001000,0.389000,0.982000,1.000000,19.701022,29.174469,35.522235,43.404405,52.329687,68.317021,109.494763,0.000000,0.000000,0.000000,0.265000,0.930000
0.839894,0.276658,0.002301,0.006175,0.000323,5.703660,7.901069,9.587737,11.435052,13.620209,16.487607,24.485429,0.000000,0.001000,0.389000,0.982000,1.000000,19.701022,29.174469,35.522235,43.404405,52.329687,68.317021,109.494763,0.000000,0.000000,0.000000,0.265000,0.930000
0.843774,0.277936,0.002312,0.006204,0.000324,5.960729,8.119893,9.983536,11.810408,14.027292,17.181846,25.577194,0.000000,0.001000,0.351000,0.977000,1.000000,20.931553,30.383449,37.696494,45.884198,54.761629,71.871225,118.109712,0.000000,0.000000,0.000000,0.231000,0.920000
0.847673,0.279221,0.002323,0.006233,0.000326,5.960729,8.119893,9.983536,11.810408,14.027292,17.181846,25.577194,0.000000,0.001000,0.351000,0.977000,1.000000,20.931553,30.383449,37.696494,45.884198,54.761629,71.871225,118.109712,0.000000,0.000000,0.000000,0.231000,0.920000
0.851589,0.280511,0.002333,0.006261,0.000327,6.177232,8.415770,10.368676,12.220733,14.537350,17.545536,26.217004,0.000000,0.001000,0.316000,0.975000,1.000000,22.667279,32.065545,39.307558,48.056560,57.668744,76.172431,122.290323,0.000000,0.000000,0.000000,0.195000,0.908000
0.855524,0.281807,0.002344,0.006290,0.000329,6.177232,8.415770,10.368676,12.220733,14.537350,17.545536,26.217004,0.000000,0.001000,0.316000,0.975000,1.000000,22.667279,32.065545,39.307558,48.056560,57.668744,76.172431,122.290323,0.000000,0.000000,0.000000,0.195000,0.908000
0.859477,0.283109,0.002355,0.006319,0.000330,6.432175,8.728707,10.704357,12.682653,14.821876,18.091114,27.845075,0.000000,0.001000,0.288000,0.971000,1.000000,23.753816,33.686842,41.561021,50.686451,61.005994,80.386158,131.449362,0.000000,0.000000,0.000000,0.161000,0.889000
0.863448,0.284417,0.002366,0.006349,0.000332,6.432175,8.728707,10.704357,12.682653,14.821876,18.091114,27.845075,0.000000,0.001000,0.288000,0.971000,1.000000,23.753816,33.686842,41.561021,50.686451,61.005994,80.386158,131.449362,0.000000,0.000000,0.000000,0.161000,0.889000
0.867438,0.285731,0.002377,0.006378,0.000333,6.671493,9.028972,11.163564,13.094261,15.586300,19.236391,29.230084,0.000000,0.001000,0.267000,0.967000,1.000000,24.881994,35.826954,44.413144,53.595908,65.266516,84.479351,136.472850,0.000000,0.000000,0.000000,0.127000,0.870000
0.871446,0.287051,0.002388,0.006407,0.000335,6.671493,9.028972,11.163564,13.094261,15.586300,19.236391,29.230084,0.000000,0.001000,0.267000,0.967000,1.000000,24.881994,35.826954,44.413144,53.595908,65.266516,84.479351,136.472850,0.000000,0.000000,0.000000,0.127000,0.870000
0.875472,0.288378,0.002399,0.006437,0.000337,6.958665,9.526455,11.544521,13.633269,16.146918,19.918670,30.053589,0.000000,0.000000,0.235000,0.963000,1.000000,26.282134,37.776757,47.238565,57.244992,69.841330,89.551542,146.023125,0.000000,0.000000,0.000000,0.103000,0.841000
0.879517,0.289710,0.002410,0.006467,0.000338,6.958665,9.526455,11.544521,13.633269,16.146918,19.918670,30.053589,0.000000,0.000000,0.235000,0.963000,1.000000,26.282134,37.776757,47.238565,57.244992,69.841330,89.551542,146.023125,0.000000,0.000000,0.000000,0.103000,0.841000
0.883581,0.291049,0.002421,0.006497,0.000340,7.246972,9.919556,11.949700,14.139693,16.950825,20.639793,31.349037,0.000000,0.000000,0.207000,0.951000,0.999000,28.284219,39.997469,49.554507,60.735465,73.996634,96.265164,158.582425,0.000000,0.000000,0.000000,0.085000,0.810000
0.887663,0.292393,0.002432,0.006527,0.000341,7.246972,9.919556,11.949700,14.139693,16.950825,20.639793,31.349037,0.000000,0.000000,0.207000,0.951000,0.999000,28.284219,39.997469,49.554507,60.735465,73.996634,96.265164,158.582425,0.000000,0.000000,0.000000,0.085000,0.810000
0.891765,0.293744,0.002443,0.006557,0.000343,7.463845,10.416344,12.519318,14.802854,17.668135,21.887867,32.681124,0.000000,0.000000,0.176000,0.943000,0.999000,29.569016,42.478588,52.481598,64.600727,80.188895,103.198613,173.251218,0.000000,0.000000,0.000000,0.065000,0.780000
0.895885,0.295102,0.002455,0.006587,0.000344,7.463845,10.416344,12.519318,14.802854,17.668135,21.887867,32.681124,0.000000,0.000000,0.176000,0.943000,0.999000,29.569016,42.478588,52.481598,64.600727,80.188895,103.198613,173.251218,0.000000,0.000000,0.000000,0.065000,0.780000
0.900024,0.296465,0.002466,0.006617,0.000346,7.864524,10.823465,13.152467,15.348614,18.604210,23.135106,34.867518,0.000000,0.000000,0.154000,0.929000,0.999000,31.657568,45.397123,56.512725,68.317049,85.117860,109.587788,179.934430,0.000000,0.000000,0.000000,0.050000,0.751000
0.904183,0.297835,0.002477,0.006648,0.000348,8.111327,11.378144,13.952554,16.352673,19.438465,24.526926,35.837489,0.000000,0.000000,0.120000,0.908000,0.999000,33.729158,49.085927,60.267126,74.016595,90.787645,119.042913,189.833694,0.000000,0.000000,0.000000,0.036000,0.711000
0.908361,0.299211,0.002489,0.006679,0.000349,8.111327,11.378144,13.952554,16.352673,19.438465,24.526926,35.837489,0.000000,0.000000,0.120000,0.908000,0.999000,33.729158,49.085927,60.267126,74.016595,90.787645,119.042913,189.833694,0.000000,0.000000,0.000000,0.036000,0.711000
0.912558,0.300593,0.002500,0.006710,0.000351,8.574940,11.912571,14.596309,17.270822,20.723274,25.766432,39.032066,0.000000,0.000000,0.100000,0.892000,0.999000,35.702652,51.765972,64.780092,79.914171,96.531808,127.027890,204.817617,0.000000,0.000000,0.000000,0.027000,0.668000
0.916774,0.301982,0.002512,0.006741,0.000352,8.574940,11.912571,14.596309,17.270822,20.723274,25.766432,39.032066,0.000000,0.000000,0.100000,0.892000,0.999000,35.702652,51.765972,64.780092,79.914171,96.531808,127.027890,204.817617,0.000000,0.000000,0.000000,0.027000,0.668000
0.921010,0.303378,0.002524,0.006772,0.000354,9.156847,12.539044,15.414285,18.519570,21.994274,27.097281,41.074642,0.000000,0.000000,0.089000,0.868000,0.998000,37.596767,56.376372,69.345775,85.667542,105.172587,139.772605,226.650526,0.000000,0.000000,0.000000,0.018000,0.613000
0.925265,0.304779,0.002535,0.006803,0.000356,9.156847,12.539044,15.414285,18.519570,21.994274,27.097281,41.074642,0.000000,0.000000,0.089000,0.868000,0.998000,37.596767,56.376372,69.345775,85.667542,105.172587,139.772605,226.650526,0.000000,0.000000,0.000000,0.018000,0.613000
0.929540,0.306188,0.002547,0.006834,0.000357,9.640370,13.247960,16.470893,19.657538,23.579242,29.001994,43.892890,0.000000,0.000000,0.068000,0.846000,0.998000,39.757489,60.996874,75.413587,93.525862,114.732326,152.523903,249.746208,0.000000,0.000000,0.000000,0.015000,0.552000
0.933835,0.307602,0.002559,0.006866,0.000359,9.640370,13.247960,16.470893,19.657538,23.579242,29.001994,43.892890,0.000000,0.000000,0.068000,0.846000,0.998000,39.757489,60.996874,75.413587,93.525862,114.732326,152.523903,249.746208,0.000000,0.000000,0.000000,0.015000,0.552000
0.938150,0.309024,0.002571,0.006898,0.000361,9.981898,14.022095,17.526391,20.913111,25.502459,30.897120,48.396089,0.000000,0.000000,0.053000,0.812000,0.996000,43.330210,64.653851,81.855948,101.497063,126.996895,168.825816,283.157337,0.000000,0.000000,0.000000,0.009000,0.484000
0.942485,0.310451,0.002582,0.006930,0.000362,9.981898,14.022095,17.526391,20.913111,25.502459,30.897120,48.396089,0.000000,0.000000,0.053000,0.812000,0.996000,43.330210,64.653851,81.855948,101.497063,126.996895,168.825816,283.157337,0.000000,0.000000,0.000000,0.009000,0.484000
0.946839,0.311886,0.002594,0.006962,0.000364,10.687369,15.216701,18.609799,22.468692,27.370795,33.456394,52.722788,0.000000,0.000000,0.035000,0.760000,0.996000,47.846075,72.179367,91.159598,113.211442,140.739381,186.762881,312.630879,0.000000,0.000000,0.000000,0.003000,0.414000
0.951214,0.313327,0.002606,0.006994,0.000366,10.687369,15.216701,18.609799,22.468692,27.370795,33.456394,52.722788,0.000000,0.000000,0.035000,0.760000,0.996000,47.846075,72.179367,91.159598,113.211442,140.739381,186.762881,312.630879,0.000000,0.000000,0.000000,0.003000,0.414000
0.955609,0.314774,0.002618,0.007026,0.000367,11.496716,16.622778,20.256929,24.378433,29.706739,36.652556,57.123271,0.000000,0.000000,0.023000,0.699000,0.992000,52.172321,78.576846,100.951678,126.595146,153.817573,211.103778,367.458622,0.000000,0.000000,0.000000,0.001000,0.343000
0.960024,0.316229,0.002630,0.007059,0.000369,12.357296,18.042136,22.297148,27.159159,32.590321,41.158877,65.585086,0.000000,0.000000,0.016000,0.626000,0.988000,57.338482,87.323578,113.229186,146.172650,179.867211,245.227566,427.256831,0.000000,0.000000,0.000000,0.001000,0.271000
0.964460,0.317690,0.002643,0.007091,0.000371,12.357296,18.042136,22.297148,27.159159,32.590321,41.158877,65.585086,0.000000,0.000000,0.016000,0.626000,0.988000,57.338482,87.323578,113.229186,146.172650,179.867211,245.227566,427.256831,0.000000,0.000000,0.000000,0.001000,0.271000
0.968916,0.319158,0.002655,0.007124,0.000373,13.664892,19.939391,24.971801,30.330125,36.597403,48.446642,78.448907,0.000000,0.000000,0.005000,0.533000,0.972000,65.778279,100.465697,129.311087,166.468611,208.204820,291.275769,487.999873,0.000000,0.000000,0.000000,0.000000,0.196000
0.973393,0.320632,0.002667,0.007157,0.000374,13.664892,19.939391,24.971801,30.330125,36.597403,48.446642,78.448907,0.000000,0.000000,0.005000,0.533000,0.972000,65.778279,100.465697,129.311087,166.468611,208.204820,291.275769,487.999873,0.000000,0.000000,0.000000,0.000000,0.196000
0.977891,0.322114,0.002679,0.007190,0.000376,15.358330,22.481493,28.898454,35.146138,43.834684,57.819342,99.759662,0.000000,0.000000,0.003000,0.420000,0.951000,75.238771,115.153226,152.050817,196.708586,254.869731,364.271587,607.455126,0.000000,0.000000,0.000000,0.000000,0.134000
0.982409,0.323602,0.002692,0.007223,0.000378,15.358330,22.481493,28.898454,35.146138,43.834684,57.819342,99.759662,0.000000,0.000000,0.003000,0.420000,0.951000,75.238771,115.153226,152.050817,196.708586,254.869731,364.271587,607.455126,0.000000,0.000000,0.000000,0.000000,0.134000
0.986948,0.325097,0.002704,0.007257,0.000379,17.230310,26.201995,34.272128,42.338518,52.693043,72.148440,138.872369,0.000000,0.000000,0.002000,0.298000,0.905000,88.879826,137.197136,188.054363,237.393982,317.657399,466.177405,871.407742,0.000000,0.000000,0.000000,0.000000,0.077000
0.991508,0.326600,0.002717,0.007290,0.000381,17.230310,26.201995,34.272128,42.338518,52.693043,72.148440,138.872369,0.000000,0.000000,0.002000,0.298000,0.905000,88.879826,137.197136,188.054363,237.393982,317.657399,466.177405,871.407742,0.000000,0.000000,0.000000,0.000000,0.077000
0.996089,0.328109,0.002729,0.007324,0.000383,20.256906,32.909682,43.833670,55.568569,73.235615,104.251356,206.335671,0.000000,0.000000,0.000000,0.181000,0.780000,112.717440,181.220417,239.531453,328.514593,452.898467,682.741263,1549.819228,0.000000,0.000000,0.000000,0.000000,0.032000
1.000692,0.329625,0.002742,0.007358,0.000385,29.630688,49.160070,68.336225,98.600724,152.570014,252.473579,953.591439,0.000000,0.000000,0.000000,0.061000,0.508000,152.052107,273.606644,403.499479,592.773532,922.676743,1588.658165,4097.901892,0.000000,0.000000,0.000000,0.000000,0.013000
1.005315,0.331148,0.002755,0.007392,0.000387,29.630688,49.160070,68.336225,98.600724,152.570014,252.473579,953.591439,0.000000,0.000000,0.000000,0.061000,0.508000,152.052107,273.606644,403.499479,592.773532,922.676743,1588.658165,4097.901892,0.000000,0.000000,0.000000,0.000000,0.013000
1.009960,0.332678,0.002767,0.007426,0.000388,20.274191,31.018520,42.688900,53.790939,71.772569,106.935236,225.849248,0.000000,0.000000,0.001000,0.207000,0.786000,115.436470,188.788166,257.949779,337.647141,454.897717,694.283743,1486.435440,0.000000,0.000000,0.000000,0.000000,0.034000
1.014627,0.334215,0.002780,0.007460,0.000390,20.274191,31.018520,42.688900,53.790939,71.772569,106.935236,225.849248,0.000000,0.000000,0.001000,0.207000,0.786000,115.436470,188.788166,257.949779,337.647141,454.897717,694.283743,1486.435440,0.000000,0.000000,0.000000,0.000000,0.034000
1.019315,0.335759,0.002793,0.007495,0.000392,16.422958,24.800659,32.483946,40.080350,50.982853,67.385731,126.823338,0.000000,0.000000,0.003000,0.337000,0.912000,90.504038,149.764517,198.268961,257.415758,325.700891,479.393961,838.198479,0.000000,0.000000,0.000000,0.000000,0.072000
1.024024,0.337310,0.002806,0.007529,0.000394,14.483393,20.465446,26.474756,32.481380,38.999498,51.000358,83.600288,0.000000,0.000000,0.003000,0.485000,0.976000,80.857448,122.347848,157.926568,204.261379,265.140613,347.595447,616.850968,0.000000,0.000000,0.000000,0.000000,0.102000
1.028756,0.338869,0.002819,0.007564,0.000396,14.483393,20.465446,26.474756,32.481380,38.999498,51.000358,83.600288,0.000000,0.000000,0.003000,0.485000,0.976000,80.857448,122.347848,157.926568,204.261379,265.140613,347.595447,616.850968,0.000000,0.000000,0.000000,0.000000,0.102000
1.033509,0.340435,0.002832,0.007599,0.000397,12.739387,17.789286,22.627579,27.360826,33.182988,42.169631,66.500213,0.000000,0.000000,0.011000,0.616000,0.983000,70.732479,106.168987,137.103200,169.894256,215.624726,286.696694,467.591588,0.000000,0.000000,0.000000,0.000000,0.167000
1.038284,0.342007,0.002845,0.007634,0.000399,12.739387,17.789286,22.627579,27.360826,33.182988,42.169631,66.500213,0.000000,0.000000,0.011000,0.616000,0.983000,70.732479,106.168987,137.103200,169.894256,215.624726,286.696694,467.591588,0.000000,0.000000,0.000000,0.000000,0.167000
1.043082,0.343588,0.002858,0.007669,0.000401,11.412402,16.618607,20.580722,24.059239,28.462987,35.915501,55.962140,0.000000,0.000000,0.026000,0.715000,0.995000,65.803614,96.355693,120.013556,153.872863,193.178539,255.477674,386.838584,0.000000,0.000000,0.000000,0.000000,0.233000
1.047901,0.345175,0.002871,0.007705,0.000403,11.412402,16.618607,20.580722,24.059239,28.462987,35.915501,55.962140,0.000000,0.000000,0.026000,0.715000,0.995000,65.803614,96.355693,120.013556,153.872863,193.178539,255.477674,386.838584,0.000000,0.000000,0.000000,0.000000,0.233000
1.052743,0.346770,0.002884,0.007740,0.000405,10.746657,15.228968,18.368785,21.744950,25.738178,31.774031,48.099872,0.000000,0.000000,0.033000,0.795000,0.997000,59.970587,85.640253,106.528832,131.677805,169.175565,217.673038,348.884588,0.000000,0.000000,0.000000,0.000000,0.303000
1.057607,0.348372,0.002898,0.007776,0.000407,10.031772,13.668303,16.687607,19.425225,22.683405,28.392297,42.143839,0.000000,0.000000,0.050000,0.865000,1.000000,53.593815,79.626497,99.002537,119.780708,149.937973,191.759308,296.612597,0.000000,0.000000,0.000000,0.001000,0.355000
1.062494,0.349982,0.002911,0.007812,0.000408,10.031772,13.668303,16.687607,19.425225,22.683405,28.392297,42.143839,0.000000,0.000000,0.050000,0.865000,1.000000,53.593815,79.626497,99.002537,119.780708,149.937973,191.759308,296.612597,0.000000,0.000000,0.000000,0.001000,0.355000
1.067403,0.351599,0.002925,0.007848,0.000410,9.515310,12.652398,15.169880,17.913239,21.006259,25.658283,37.057044,0.000000,0.000000,0.065000,0.906000,1.000000,50.042670,73.083599,90.316565,107.661416,132.370335,170.486826,266.207920,0.000000,0.000000,0.000000,0.001000,0.438000
